   2.750000000000E+001   3.339266516159E+009   1.348894029112E+003   4.000000000000E+001   2.533414860000E+002
   2.800000000000E+001   3.339449869866E+009   1.353743550066E+003   4.000000000000E+001   2.568069590000E+002
   2.850000000000E+001   3.339632818994E+009   1.358539138139E+003   4.000000000000E+001   2.602924290000E+002
   2.900000000000E+001   3.339815366451E+009   1.363282674357E+003   4.000000000000E+001   2.637878980000E+002
   2.950000000000E+001   3.339997515032E+009   1.367977418795E+003   4.000000000000E+001   2.672653690000E+002
   3.000000000000E+001   3.340179267336E+009   1.372625945704E+003   4.000000000000E+001   2.707288420000E+002
   3.050000000000E+001   3.340360625804E+009   1.377229749808E+003   4.000000000000E+001   2.742123130000E+002
   3.100000000000E+001   3.340541592788E+009   1.381791406872E+003   4.000000000000E+001   2.776927840000E+002
   3.150000000000E+001   3.340722170486E+009   1.386312443401E+003   4.000000000000E+001   2.811692550000E+002
   3.200000000000E+001   3.340902361001E+009   1.390794506386E+003   4.000000000000E+001   2.846677230000E+002
   3.250000000000E+001   3.341082166342E+009   1.395239687861E+003   4.000000000000E+001   2.881161990000E+002
   3.300000000000E+001   3.341261588386E+009   1.399649288579E+003   4.000000000000E+001   2.915746730000E+002
   3.350000000000E+001   3.341440628934E+009   1.404024296095E+003   4.000000000000E+001   2.950771410000E+002
   3.400000000000E+001   3.341619289730E+009   1.408366415296E+003   4.000000000000E+001   2.985686100000E+002
   3.450000000000E+001   3.341797572412E+009   1.412676791365E+003   4.000000000000E+001   3.020510810000E+002
   3.500000000000E+001   3.341975478552E+009   1.416956607527E+003   4.000000000000E+001   3.055045560000E+002
   3.550000000000E+001   3.342153009649E+009   1.421206666776E+003   4.000000000000E+001   3.089480320000E+002
   3.600000000000E+001   3.342330167157E+009   1.425428131341E+003   4.000000000000E+001   3.124225040000E+002
   3.650000000000E+001   3.342506952459E+009   1.429622143040E+003   4.000000000000E+001   3.158969760000E+002
   3.700000000000E+001   3.342683366868E+009   1.433789304433E+003   4.000000000000E+001   3.193874450000E+002
   3.750000000000E+001   3.342859411664E+009   1.437930427249E+003   4.000000000000E+001   3.228449200000E+002
   3.800000000000E+001   3.343035088078E+009   1.442046311570E+003   4.000000000000E+001   3.262963950000E+002
   3.850000000000E+001   3.343210397296E+009   1.446137667666E+003   4.000000000000E+001   3.297728660000E+002
   3.900000000000E+001   3.343385340458E+009   1.450193182795E+003   4.000000000000E+001   3.329713800000E+002
   3.950000000000E+001   3.343559919456E+009   1.454237857363E+003   4.000000000000E+001   3.361668940000E+002
   4.000000000000E+001   3.343734134543E+009   1.458260410628E+003   4.000000000000E+001   3.393634080000E+002
   4.050000000000E+001   3.343907986716E+009   1.462260883657E+003   4.000000000000E+001   3.425559230000E+002
   4.100000000000E+001   3.344081476976E+009   1.466239915495E+003   4.000000000000E+001   3.457464380000E+002
   4.150000000000E+001   3.344254606283E+009   1.470198151605E+003   4.000000000000E+001   3.489539500000E+002
   4.200000000000E+001   3.344427375563E+009   1.474136001327E+003   4.000000000000E+001   3.521604630000E+002
   4.250000000000E+001   3.344599785716E+009   1.478054099126E+003   4.000000000000E+001   3.553669760000E+002
   4.300000000000E+001   3.344771837604E+009   1.481953000128E+003   4.000000000000E+001   3.585704890000E+002
   4.350000000000E+001   3.344943532056E+009   1.485832712887E+003   4.000000000000E+001   3.617860000000E+002
   4.400000000000E+001   3.345114869908E+009   1.489694252932E+003   4.000000000000E+001   3.649835140000E+002
   4.450000000000E+001   3.345285851927E+009   1.493537147860E+003   4.000000000000E+001   3.681910260000E+002
   4.500000000000E+001   3.345456478919E+009   1.497362697531E+003   4.000000000000E+001   3.714075370000E+002
   4.550000000000E+001   3.345626751606E+009   1.501170589870E+003   4.000000000000E+001   3.746130500000E+002
   4.600000000000E+001   3.345796670734E+009   1.504961519924E+003   4.000000000000E+001   3.778275610000E+002
   4.650000000000E+001   3.345966237007E+009   1.508736032294E+003   4.000000000000E+001   3.810270750000E+002
   4.700000000000E+001   3.346135451097E+009   1.512493686049E+003   4.000000000000E+001   3.842395860000E+002
   4.750000000000E+001   3.346304313706E+009   1.516235322858E+003   4.000000000000E+001   3.874450990000E+002
   4.800000000000E+001   3.346472825486E+009   1.519961234520E+003   4.000000000000E+001   3.906726080000E+002
   4.850000000000E+001   3.346640987072E+009   1.523671642684E+003   4.000000000000E+001   3.938901190000E+002
   4.900000000000E+001   3.346808799086E+009   1.527367000018E+003   4.000000000000E+001   3.971106300000E+002
   4.950000000000E+001   3.346976262126E+009   1.531047103032E+003   4.000000000000E+001   4.003151420000E+002
   5.000000000000E+001   3.347143376805E+009   1.534712462179E+003   4.000000000000E+001   4.035356530000E+002
   5.050000000000E+001   3.347310143703E+009   1.538363609939E+003   4.000000000000E+001   4.067481640000E+002
   5.100000000000E+001   3.347476563371E+009   1.542000029117E+003   4.000000000000E+001   4.099706740000E+002
   5.150000000000E+001   3.347642636395E+009   1.545622724611E+003   4.000000000000E+001   4.131761870000E+002
   5.200000000000E+001   3.347808363299E+009   1.549231245764E+003   4.000000000000E+001   4.163926980000E+002
   5.250000000000E+001   3.347973744637E+009   1.552826405956E+003   4.000000000000E+001   4.196152080000E+002
   5.300000000000E+001   3.348138780915E+009   1.556408132232E+003   4.000000000000E+001   4.228307190000E+002
   5.350000000000E+001   3.348303472644E+009   1.559976580230E+003   4.000000000000E+001   4.260592290000E+002
   5.400000000000E+001   3.348467820328E+009   1.563531987551E+003   4.000000000000E+001   4.292887380000E+002
   5.450000000000E+001   3.348631824459E+009   1.567074359333E+003   4.000000000000E+001   4.325102480000E+002
   5.500000000000E+001   3.348795485529E+009   1.570604421492E+003   4.000000000000E+001   4.357077620000E+002
   5.550000000000E+001   3.348958803986E+009   1.574121396818E+003   4.000000000000E+001   4.389142740000E+002
   5.600000000000E+001   3.349121780333E+009   1.577626362814E+003   4.000000000000E+001   4.421287860000E+002
   5.650000000000E+001   3.349284415001E+009   1.581119106321E+003   4.000000000000E+001   4.453302990000E+002
   5.700000000000E+001   3.349446708441E+009   1.584599682801E+003   4.000000000000E+001   4.485078160000E+002
   5.750000000000E+001   3.349608661100E+009   1.588068275178E+003   4.000000000000E+001   4.517093290000E+002
   5.800000000000E+001   3.349770273416E+009   1.591525387777E+003   4.000000000000E+001   4.549398380000E+002
   5.850000000000E+001   3.349931545798E+009   1.594970772325E+003   4.000000000000E+001   4.581733470000E+002
   5.900000000000E+001   3.350092478671E+009   1.598404709933E+003   4.000000000000E+001   4.613938570000E+002
   5.950000000000E+001   3.350253072444E+009   1.601826993724E+003   4.000000000000E+001   4.646063690000E+002
   6.000000000000E+001   3.350413327544E+009   1.605238224021E+003   4.000000000000E+001   4.678308780000E+002
   6.050000000000E+001   3.350573244360E+009   1.608638566032E+003   4.000000000000E+001   4.710363910000E+002
   6.100000000000E+001   3.350732823269E+009   1.612011967536E+003   4.000000000000E+001   4.739549470000E+002
   6.150000000000E+001   3.350892065754E+009   1.615390341884E+003   4.000000000000E+001   4.768795030000E+002
   6.200000000000E+001   3.351050971113E+009   1.618758090055E+003   4.000000000000E+001   4.798510510000E+002
   6.250000000000E+001   3.351209539714E+009   1.622115201749E+003   4.000000000000E+001   4.827836050000E+002
   6.300000000000E+001   3.351367771928E+009   1.625461895140E+003   4.000000000000E+001   4.857181590000E+002
   6.350000000000E+001   3.351525668115E+009   1.628797843655E+003   4.000000000000E+001   4.886677110000E+002
   6.400000000000E+001   3.351683228658E+009   1.632123827720E+003   4.000000000000E+001   4.916212620000E+002
   6.450000000000E+001   3.351840453889E+009   1.635439293783E+003   4.000000000000E+001   4.945708130000E+002
   6.500000000000E+001   3.351997344182E+009   1.638744624433E+003   4.000000000000E+001   4.975103660000E+002
   6.550000000000E+001   3.352153899887E+009   1.642039993549E+003   4.000000000000E+001   5.004579180000E+002
   6.600000000000E+001   3.352310121341E+009   1.645325668515E+003   4.000000000000E+001   5.034044700000E+002
   6.650000000000E+001   3.352466008868E+009   1.648601193619E+003   4.000000000000E+001   5.063570220000E+002
   6.700000000000E+001   3.352621562825E+009   1.651867259307E+003   4.000000000000E+001   5.093085730000E+002
   6.750000000000E+001   3.352776783523E+009   1.655123497110E+003   4.000000000000E+001   5.122561250000E+002
   6.800000000000E+001   3.352931671301E+009   1.658370352697E+003   4.000000000000E+001   5.152006770000E+002
   6.850000000000E+001   3.353086226470E+009   1.661607408342E+003   4.000000000000E+001   5.181412300000E+002
   6.900000000000E+001   3.353240449371E+009   1.664835122503E+003   4.000000000000E+001   5.210957810000E+002
   6.950000000000E+001   3.353394340317E+009   1.668053587628E+003   4.000000000000E+001   5.240353340000E+002
   7.000000000000E+001   3.353547899614E+009   1.671262930248E+003   4.000000000000E+001   5.269888850000E+002
   7.050000000000E+001   3.353701127565E+009   1.674462916182E+003   4.000000000000E+001   5.299344370000E+002
   7.100000000000E+001   3.353854024488E+009   1.677653942166E+003   4.000000000000E+001   5.328739900000E+002
   7.150000000000E+001   3.354006590678E+009   1.680836003487E+003   4.000000000000E+001   5.358225420000E+002
   7.200000000000E+001   3.354158826431E+009   1.684008944999E+003   4.000000000000E+001   5.387600960000E+002
   7.250000000000E+001   3.354310732057E+009   1.687173280218E+003   4.000000000000E+001   5.417126470000E+002
   7.300000000000E+001   3.354462307832E+009   1.690328445396E+003   4.000000000000E+001   5.446532000000E+002
   7.350000000000E+001   3.354613554071E+009   1.693474883395E+003   4.000000000000E+001   5.476087500000E+002
   7.400000000000E+001   3.354764471065E+009   1.696612883299E+003   4.000000000000E+001   5.505703000000E+002
   7.450000000000E+001   3.354915059083E+009   1.699742149385E+003   4.000000000000E+001   5.534948550000E+002
   7.500000000000E+001   3.355065318417E+009   1.702862929670E+003   4.000000000000E+001   5.564414080000E+002
   7.550000000000E+001   3.355215249346E+009   1.705975235996E+003   4.000000000000E+001   5.593839600000E+002
   7.600000000000E+001   3.355364852148E+009   1.709079015795E+003   4.000000000000E+001   5.623425100000E+002
   7.650000000000E+001   3.355514127107E+009   1.712174407144E+003   4.000000000000E+001   5.652800640000E+002
   7.700000000000E+001   3.355663074500E+009   1.715261496862E+003   4.000000000000E+001   5.681916210000E+002
   7.750000000000E+001   3.355811694601E+009   1.718340570155E+003   4.000000000000E+001   5.711251750000E+002
   7.800000000000E+001   3.355959987662E+009   1.721411242363E+003   4.000000000000E+001   5.740867250000E+002
   7.850000000000E+001   3.356107953968E+009   1.724473806103E+003   4.000000000000E+001   5.770292780000E+002
   7.900000000000E+001   3.356255593784E+009   1.727528192250E+003   4.000000000000E+001   5.799928270000E+002
   7.950000000000E+001   3.356402907381E+009   1.730574491921E+003   4.000000000000E+001   5.829523770000E+002
   8.000000000000E+001   3.356549895028E+009   1.733613020469E+003   4.000000000000E+001   5.858849310000E+002
   8.050000000000E+001   3.356696556969E+009   1.736643743894E+003   4.000000000000E+001   5.888514800000E+002
   8.100000000000E+001   3.356842893457E+009   1.739666346890E+003   4.000000000000E+001   5.917950330000E+002
   8.150000000000E+001   3.356988904768E+009   1.742681220992E+003   4.000000000000E+001   5.947415850000E+002
   8.200000000000E+001   3.357134591149E+009   1.745688217693E+003   4.000000000000E+001   5.976871370000E+002
   8.250000000000E+001   3.357279952865E+009   1.748687376642E+003   4.000000000000E+001   6.006366890000E+002
   8.300000000000E+001   3.357424990175E+009   1.751679056507E+003   4.000000000000E+001   6.035922400000E+002
   8.350000000000E+001   3.357569703318E+009   1.754663004444E+003   4.000000000000E+001   6.065347920000E+002
   8.400000000000E+001   3.357714092550E+009   1.757639385016E+003   4.000000000000E+001   6.095323370000E+002
   8.450000000000E+001   3.357858158118E+009   1.760608215187E+003   4.000000000000E+001   6.124948860000E+002
   8.500000000000E+001   3.358001900272E+009   1.763569619561E+003   4.000000000000E+001   6.154474370000E+002
   8.550000000000E+001   3.358145319251E+009   1.766523655159E+003   4.000000000000E+001   6.183949890000E+002
   8.600000000000E+001   3.358288415295E+009   1.769469840218E+003   4.000000000000E+001   6.213335420000E+002
   8.650000000000E+001   3.358431188679E+009   1.772408851613E+003   4.000000000000E+001   6.242650970000E+002
   8.700000000000E+001   3.358573639631E+009   1.775340824272E+003   4.000000000000E+001   6.272056500000E+002
   8.750000000000E+001   3.358715768371E+009   1.778264985048E+003   4.000000000000E+001   6.301761980000E+002
   8.800000000000E+001   3.358857575178E+009   1.781182426940E+003   4.000000000000E+001   6.331377480000E+002
   8.850000000000E+001   3.358999060252E+009   1.784092184929E+003   4.000000000000E+001   6.360952980000E+002
   8.900000000000E+001   3.359140223867E+009   1.786995141183E+003   4.000000000000E+001   6.390418500000E+002
   8.950000000000E+001   3.359281066231E+009   1.789890735936E+003   4.000000000000E+001   6.419824030000E+002
   9.000000000000E+001   3.359421587598E+009   1.792779316368E+003   4.000000000000E+001   6.449469530000E+002
   9.050000000000E+001   3.359561788198E+009   1.795660749218E+003   4.000000000000E+001   6.478985040000E+002
   9.100000000000E+001   3.359701668270E+009   1.798535265821E+003   4.000000000000E+001   6.508750510000E+002
   9.150000000000E+001   3.359841228041E+009   1.801402544837E+003   4.000000000000E+001   6.538266030000E+002
   9.200000000000E+001   3.359980467762E+009   1.804243399821E+003   4.000000000000E+001   6.565211930000E+002
   9.250000000000E+001   3.360119389076E+009   1.807116723368E+003   4.000000000000E+001   6.594627460000E+002
   9.300000000000E+001   3.360257989359E+009   1.809943583723E+003   4.000000000000E+001   6.621473380000E+002
   9.350000000000E+001   3.360396271712E+009   1.812783338298E+003   4.000000000000E+001   6.648269300000E+002
   9.400000000000E+001   3.360534234933E+009   1.815616327767E+003   4.000000000000E+001   6.674985240000E+002
   9.450000000000E+001   3.360671879247E+009   1.818442644984E+003   4.000000000000E+001   6.702011130000E+002
   9.500000000000E+001   3.360809204872E+009   1.821262077044E+003   4.000000000000E+001   6.728647090000E+002
   9.550000000000E+001   3.360946212048E+009   1.824074927449E+003   4.000000000000E+001   6.755373020000E+002
   9.600000000000E+001   3.361082900991E+009   1.826880687618E+003   4.000000000000E+001   6.782088960000E+002
   9.650000000000E+001   3.361219271955E+009   1.829680136500E+003   4.000000000000E+001   6.808774900000E+002
   9.700000000000E+001   3.361355325143E+009   1.832472763821E+003   4.000000000000E+001   6.835850790000E+002
   9.750000000000E+001   3.361491060792E+009   1.835259104185E+003   4.000000000000E+001   6.862596720000E+002
   9.800000000000E+001   3.361626479106E+009   1.838038631217E+003   4.000000000000E+001   6.889472640000E+002
   9.850000000000E+001   3.361761580325E+009   1.840811682573E+003   4.000000000000E+001   6.916418540000E+002
   9.900000000000E+001   3.361896364669E+009   1.843577895583E+003   4.000000000000E+001   6.943274460000E+002
   9.950000000000E+001   3.362030832386E+009   1.846337897982E+003   4.000000000000E+001   6.970160370000E+002
   1.000000000000E+002   3.362164983678E+009   1.849091663245E+003   4.000000000000E+001   6.997146270000E+002
   1.005000000000E+002   3.362298818752E+009   1.851838663448E+003   4.000000000000E+001   7.023992190000E+002
   1.010000000000E+002   3.362432337854E+009   1.854579116664E+003   4.000000000000E+001   7.050838100000E+002
   1.015000000000E+002   3.362565541216E+009   1.857313146400E+003   4.000000000000E+001   7.077584040000E+002
   1.020000000000E+002   3.362698429065E+009   1.860041162343E+003   4.000000000000E+001   7.104399960000E+002
   1.025000000000E+002   3.362831001595E+009   1.862762413949E+003   4.000000000000E+001   7.131325870000E+002
   1.030000000000E+002   3.362963259061E+009   1.865477757440E+003   4.000000000000E+001   7.157951820000E+002
   1.035000000000E+002   3.363095201654E+009   1.868186527270E+003   4.000000000000E+001   7.184807740000E+002
   1.040000000000E+002   3.363226829617E+009   1.870889133498E+003   4.000000000000E+001   7.211553670000E+002
   1.045000000000E+002   3.363358143163E+009   1.873585196338E+003   4.000000000000E+001   7.238319600000E+002
   1.050000000000E+002   3.363489142535E+009   1.876275609602E+003   4.000000000000E+001   7.265135530000E+002
   1.055000000000E+002   3.363619827913E+009   1.878959607475E+003   4.000000000000E+001   7.291801470000E+002
   1.060000000000E+002   3.363750199533E+009   1.881637431262E+003   4.000000000000E+001   7.318667390000E+002
   1.065000000000E+002   3.363880257617E+009   1.884309022368E+003   4.000000000000E+001   7.345553300000E+002
   1.070000000000E+002   3.364010002391E+009   1.886974523237E+003   4.000000000000E+001   7.372359230000E+002
   1.075000000000E+002   3.364139434072E+009   1.889633796683E+003   4.000000000000E+001   7.399195150000E+002
   1.080000000000E+002   3.364268552890E+009   1.892287162669E+003   4.000000000000E+001   7.426031070000E+002
   1.085000000000E+002   3.364397359053E+009   1.894934300943E+003   4.000000000000E+001   7.453186940000E+002
   1.090000000000E+002   3.364525852792E+009   1.897575402397E+003   4.000000000000E+001   7.479802890000E+002
   1.095000000000E+002   3.364654034327E+009   1.900210643093E+003   4.000000000000E+001   7.506728800000E+002
   1.100000000000E+002   3.364781903867E+009   1.902839854652E+003   4.000000000000E+001   7.533424740000E+002
   1.105000000000E+002   3.364909461634E+009   1.905463006935E+003   4.000000000000E+001   7.560320650000E+002
   1.110000000000E+002   3.365036707853E+009   1.908080341894E+003   4.000000000000E+001   7.587216560000E+002
   1.115000000000E+002   3.365163642735E+009   1.910691720558E+003   4.000000000000E+001   7.614022490000E+002
   1.120000000000E+002   3.365290266501E+009   1.913296895837E+003   4.000000000000E+001   7.640788420000E+002
   1.125000000000E+002   3.365416579391E+009   1.915896257613E+003   4.000000000000E+001   7.667454360000E+002
   1.130000000000E+002   3.365542581621E+009   1.918490135889E+003   4.000000000000E+001   7.694350280000E+002
   1.135000000000E+002   3.365668273379E+009   1.921077781392E+003   4.000000000000E+001   7.721076210000E+002
   1.140000000000E+002   3.365793654915E+009   1.923659571161E+003   4.000000000000E+001   7.747782150000E+002
   1.145000000000E+002   3.365918726449E+009   1.926235797149E+003   4.000000000000E+001   7.774568080000E+002
   1.150000000000E+002   3.366043488182E+009   1.928805977312E+003   4.000000000000E+001   7.801344010000E+002
   1.155000000000E+002   3.366167940353E+009   1.931370538275E+003   4.000000000000E+001   7.828289910000E+002
   1.160000000000E+002   3.366292083169E+009   1.933929274567E+003   4.000000000000E+001   7.854965860000E+002
   1.165000000000E+002   3.366415916855E+009   1.936482188582E+003   4.000000000000E+001   7.881611810000E+002
   1.170000000000E+002   3.366539441638E+009   1.939029450986E+003   4.000000000000E+001   7.908447730000E+002
   1.175000000000E+002   3.366662657732E+009   1.941570880253E+003   4.000000000000E+001   7.935203660000E+002
   1.180000000000E+002   3.366785565366E+009   1.944106632898E+003   4.000000000000E+001   7.961989590000E+002
   1.185000000000E+002   3.366908164761E+009   1.946636767940E+003   4.000000000000E+001   7.988595540000E+002
   1.190000000000E+002   3.367030456132E+009   1.949161201997E+003   4.000000000000E+001   8.015361470000E+002
   1.195000000000E+002   3.367152439703E+009   1.951679849003E+003   4.000000000000E+001   8.042137400000E+002
   1.200000000000E+002   3.367274115708E+009   1.954193070937E+003   4.000000000000E+001   8.068783350000E+002
   1.205000000000E+002   3.367395484350E+009   1.956700663796E+003   4.000000000000E+001   8.095259330000E+002
   1.210000000000E+002   3.367516545855E+009   1.959202382702E+003   4.000000000000E+001   8.122135240000E+002
   1.215000000000E+002   3.367637300464E+009   1.961698647132E+003   4.000000000000E+001   8.148841180000E+002
   1.220000000000E+002   3.367757748390E+009   1.964189496613E+003   4.000000000000E+001   8.175587120000E+002
   1.225000000000E+002   3.367877889844E+009   1.966674695005E+003   4.000000000000E+001   8.202303060000E+002
   1.230000000000E+002   3.367997725056E+009   1.969154497406E+003   4.000000000000E+001   8.229248960000E+002
   1.235000000000E+002   3.368117254237E+009   1.971628403491E+003   4.000000000000E+001   8.256074880000E+002
   1.240000000000E+002   3.368236477642E+009   1.974097120178E+003   4.000000000000E+001   8.282970790000E+002
   1.245000000000E+002   3.368355395467E+009   1.976560135449E+003   4.000000000000E+001   8.309856700000E+002
   1.250000000000E+002   3.368474007952E+009   1.979017610319E+003   4.000000000000E+001   8.336582640000E+002
   1.255000000000E+002   3.368592315328E+009   1.981469746687E+003   4.000000000000E+001   8.363228590000E+002
   1.260000000000E+002   3.368710317807E+009   1.983916465980E+003   4.000000000000E+001   8.389884540000E+002
   1.265000000000E+002   3.368828015613E+009   1.986357653663E+003   4.000000000000E+001   8.416630470000E+002
   1.270000000000E+002   3.368945408977E+009   1.988793403695E+003   4.000000000000E+001   8.443216430000E+002
   1.275000000000E+002   3.369062498126E+009   1.991223805596E+003   4.000000000000E+001   8.470072350000E+002
   1.280000000000E+002   3.369179283281E+009   1.993648613821E+003   4.000000000000E+001   8.496758290000E+002
   1.285000000000E+002   3.369295764682E+009   1.996068219701E+003   4.000000000000E+001   8.523544220000E+002
   1.290000000000E+002   3.369411942542E+009   1.998482490176E+003   4.000000000000E+001   8.550290150000E+002
   1.295000000000E+002   3.369527817085E+009   2.000866080396E+003   4.000000000000E+001   8.574556460000E+002
   1.300000000000E+002   3.369643390488E+009   2.003269254190E+003   4.000000000000E+001   8.598622810000E+002
   1.305000000000E+002   3.369758661060E+009   2.005667748131E+003   4.000000000000E+001   8.622819130000E+002
   1.310000000000E+002   3.369873628977E+009   2.008060374139E+003   4.000000000000E+001   8.646805480000E+002
   1.315000000000E+002   3.369988294509E+009   2.010448039654E+003   4.000000000000E+001   8.670951810000E+002
   1.320000000000E+002   3.370102657859E+009   2.012830237780E+003   4.000000000000E+001   8.695138130000E+002
   1.325000000000E+002   3.370216719267E+009   2.015207064696E+003   4.000000000000E+001   8.719354450000E+002
   1.330000000000E+002   3.370330478971E+009   2.017578875960E+003   4.000000000000E+001   8.743530780000E+002
   1.335000000000E+002   3.370443937179E+009   2.019945149424E+003   4.000000000000E+001   8.767607120000E+002
   1.340000000000E+002   3.370557094144E+009   2.022306405507E+003   4.000000000000E+001   8.791593470000E+002
   1.345000000000E+002   3.370669950078E+009   2.024662258631E+003   4.000000000000E+001   8.815699800000E+002
   1.350000000000E+002   3.370782505223E+009   2.027012887726E+003   4.000000000000E+001   8.839766150000E+002
   1.355000000000E+002   3.370894759812E+009   2.029358218316E+003   4.000000000000E+001   8.863852480000E+002
   1.360000000000E+002   3.371006714083E+009   2.031698538894E+003   4.000000000000E+001   8.888078800000E+002
   1.365000000000E+002   3.371118368252E+009   2.034033415849E+003   4.000000000000E+001   8.912205130000E+002
   1.370000000000E+002   3.371229722572E+009   2.036363192976E+003   4.000000000000E+001   8.936351460000E+002
